timestamp,value
2026-01-11T15:30:00Z,0.624
2026-01-11T15:15:00Z,0.62
2026-01-11T15:45:00Z,0.623
2026-01-11T16:00:00Z,0.624
2026-01-11T16:15:00Z,0.624
2026-01-11T16:30:00Z,0.623
2026-01-11T16:45:00Z,0.625
2026-01-11T17:00:00Z,0.625
2026-01-11T17:15:00Z,0.625
2026-01-11T17:30:00Z,0.625
2026-01-11T17:45:00Z,0.626
2026-01-11T18:00:00Z,0.628
2026-01-11T18:15:00Z,0.633
2026-01-11T18:30:00Z,0.635
2026-01-11T18:45:00Z,0.639
2026-01-11T19:00:00Z,0.64
2026-01-11T19:15:00Z,0.644
2026-01-11T19:30:00Z,0.645
2026-01-11T19:45:00Z,0.647
2026-01-11T20:00:00Z,0.65
2026-01-11T20:15:00Z,0.654
2026-01-11T20:30:00Z,0.658
2026-01-11T20:45:00Z,0.661
2026-01-11T21:00:00Z,0.668
2026-01-11T21:15:00Z,0.674
2026-01-11T21:30:00Z,0.682
2026-01-11T22:30:00Z,0.717
2026-01-11T22:15:00Z,0.709
2026-01-11T22:00:00Z,0.701
2026-01-11T21:45:00Z,0.69
2026-01-11T22:45:00Z,0.721
2026-01-11T23:00:00Z,0.726
2026-01-11T23:15:00Z,0.727
2026-01-11T23:30:00Z,0.729
2026-01-11T23:45:00Z,0.73
2026-01-12T00:15:00Z,0.733
2026-01-12T00:00:00Z,0.731
2026-01-12T00:30:00Z,0.733
2026-01-12T00:45:00Z,0.733
2026-01-12T01:00:00Z,0.736
2026-01-12T01:15:00Z,0.737
2026-01-12T01:30:00Z,0.739
2026-01-12T01:45:00Z,0.742
2026-01-12T02:15:00Z,0.747
2026-01-12T02:00:00Z,0.744
2026-01-12T02:30:00Z,0.749
2026-01-12T02:45:00Z,0.752
2026-01-12T03:00:00Z,0.755
2026-01-12T03:15:00Z,0.758
2026-01-12T03:30:00Z,0.764
2026-01-12T03:45:00Z,0.77
2026-01-12T04:00:00Z,0.774
2026-01-12T04:15:00Z,0.778
2026-01-12T04:30:00Z,0.784
2026-01-12T04:45:00Z,0.789
2026-01-12T05:00:00Z,0.795
2026-01-12T05:15:00Z,0.801
2026-01-12T05:30:00Z,0.808
2026-01-12T05:45:00Z,0.816
2026-01-12T06:00:00Z,0.821
2026-01-12T06:15:00Z,0.827
2026-01-12T06:30:00Z,0.837
2026-01-12T06:45:00Z,0.844
2026-01-12T07:00:00Z,0.853
2026-01-12T07:15:00Z,0.861
2026-01-12T07:30:00Z,0.871
2026-01-12T07:45:00Z,0.879
2026-01-12T08:00:00Z,0.889
2026-01-12T08:15:00Z,0.899
2026-01-12T08:30:00Z,0.909
2026-01-12T08:45:00Z,0.917
2026-01-12T09:00:00Z,0.927
2026-01-12T09:15:00Z,0.932
2026-01-12T09:30:00Z,0.941
2026-01-12T09:45:00Z,0.944
2026-01-12T10:00:00Z,0.95
2026-01-12T10:15:00Z,0.953
2026-01-12T10:30:00Z,0.955
2026-01-12T10:45:00Z,0.96
2026-01-12T11:00:00Z,0.962
2026-01-12T11:15:00Z,0.963
2026-01-12T11:30:00Z,0.97
2026-01-12T11:45:00Z,0.974
2026-01-12T12:00:00Z,0.979
2026-01-12T12:15:00Z,0.981
2026-01-12T12:30:00Z,0.985
2026-01-12T12:45:00Z,0.993
2026-01-12T13:00:00Z,0.994
2026-01-12T13:15:00Z,1.0
2026-01-12T13:30:00Z,1.001
2026-01-12T13:45:00Z,1.004
2026-01-12T14:00:00Z,1.002
2026-01-12T14:15:00Z,1.004
2026-01-12T14:30:00Z,1.003
2026-01-12T14:45:00Z,1.002
2026-01-12T15:00:00Z,1.0
2026-01-12T15:15:00Z,1.001
2026-01-12T15:30:00Z,0.999
2026-01-12T15:45:00Z,0.996
2026-01-12T16:00:00Z,0.996
2026-01-12T16:15:00Z,0.991
2026-01-12T16:30:00Z,0.99
2026-01-12T16:45:00Z,0.988
2026-01-12T17:00:00Z,0.985
2026-01-12T17:15:00Z,0.982
2026-01-12T17:30:00Z,0.977
2026-01-12T17:45:00Z,0.976
2026-01-12T18:00:00Z,0.974
2026-01-12T18:15:00Z,0.968
2026-01-12T18:30:00Z,0.964
2026-01-12T18:45:00Z,0.961
2026-01-12T19:00:00Z,0.958
2026-01-12T19:15:00Z,0.956
2026-01-12T19:30:00Z,0.953
2026-01-12T19:45:00Z,0.95
2026-01-12T20:00:00Z,0.947
2026-01-12T20:15:00Z,0.946
2026-01-12T20:30:00Z,0.94
2026-01-12T20:45:00Z,0.94
2026-01-12T21:00:00Z,0.937
2026-01-12T21:15:00Z,0.937
2026-01-12T21:30:00Z,0.933
2026-01-12T22:00:00Z,0.934
2026-01-12T21:45:00Z,0.934
2026-01-12T23:00:00Z,0.93
2026-01-12T22:15:00Z,0.931
2026-01-12T22:30:00Z,0.931
2026-01-12T22:45:00Z,0.93
2026-01-12T23:15:00Z,0.928
2026-01-12T23:30:00Z,0.93
2026-01-12T23:45:00Z,0.927
2026-01-13T00:00:00Z,0.928
2026-01-13T00:15:00Z,0.932
2026-01-13T00:30:00Z,0.931
2026-01-13T00:45:00Z,0.928
2026-01-13T01:00:00Z,0.926
2026-01-13T01:15:00Z,0.924
2026-01-13T01:30:00Z,0.923
2026-01-13T01:45:00Z,0.921
2026-01-13T02:00:00Z,0.92
2026-01-13T02:30:00Z,0.92
2026-01-13T02:15:00Z,0.918
2026-01-13T02:45:00Z,0.92
2026-01-13T03:00:00Z,0.92
2026-01-13T03:15:00Z,0.917
2026-01-13T03:30:00Z,0.916
2026-01-13T03:45:00Z,0.917
2026-01-13T04:00:00Z,0.917
2026-01-13T04:15:00Z,0.915
2026-01-13T04:30:00Z,0.918
2026-01-13T04:45:00Z,0.916
2026-01-13T05:00:00Z,0.918
2026-01-13T05:15:00Z,0.918
2026-01-13T05:30:00Z,0.923
2026-01-13T05:45:00Z,0.925
2026-01-13T06:00:00Z,0.924
2026-01-13T06:15:00Z,0.928
2026-01-13T06:30:00Z,0.931
2026-01-13T06:45:00Z,0.933
2026-01-13T07:00:00Z,0.934
2026-01-13T07:15:00Z,0.934
2026-01-13T07:30:00Z,0.933
2026-01-13T07:45:00Z,0.935
2026-01-13T08:00:00Z,0.936
2026-01-13T08:15:00Z,0.941
2026-01-13T08:30:00Z,0.944
2026-01-13T08:45:00Z,0.944
2026-01-13T09:00:00Z,0.949
2026-01-13T09:15:00Z,0.955
2026-01-13T09:30:00Z,0.96
2026-01-13T09:45:00Z,0.966
2026-01-13T10:00:00Z,0.971
2026-01-13T10:15:00Z,0.976
2026-01-13T10:30:00Z,0.984
2026-01-13T10:45:00Z,0.991
2026-01-13T11:00:00Z,0.999
2026-01-13T11:15:00Z,1.008
2026-01-13T11:30:00Z,1.015
2026-01-13T11:45:00Z,1.021
2026-01-13T12:15:00Z,1.037
2026-01-13T12:00:00Z,1.032
2026-01-13T12:30:00Z,1.05
2026-01-13T12:45:00Z,1.059
2026-01-13T13:00:00Z,1.067
2026-01-13T13:15:00Z,1.076
2026-01-13T13:30:00Z,1.086
2026-01-13T13:45:00Z,1.095
